1667883600,00062937
1667884200,00062953
1667884800,00062971
1667885400,00062977
1667886000,00062989
1667886600,00063007
1667887200,00063010
1667887800,00063011
1667888400,00063028
1667889000,00063043
1667889600,00063051
1667890200,00063061
1667890800,00063067
1667891400,00063074
1667892000,00063081
1667892600,00063089
1667893200,00063089
1667893800,00063099
1667894400,00063117
1667895000,00063127
1667895600,00063146
1667896200,00063160
1667896800,00063168
1667897400,00063181
1667898000,00063195
1667898600,00063213
1667899200,00063214
1667899800,00063229
1667900400,00063231
1667901000,00063240
1667901600,00063242
1667902200,00063256
1667902800,00063273
1667903400,00063282
1667904000,00063296
1667904600,00063314
1667905200,00063318
1667905800,00063331
1667906400,00063347
1667907000,00063358
1667907600,00063369
1667908200,00063374
1667908800,00063377
1667909400,00063387
1667910000,00063399
1667910600,00063411
1667911200,00063413
1667911800,00063422
1667912400,00063429
1667913000,00063443
1667913600,00063446
1667914200,00063455
1667914800,00063471
1667915400,00063482
1667916000,00063497
1667916600,00063505
1667917200,00063519
1667917800,00063523
1667918400,00063525
1667919000,00063541
1667919600,00063551
1667920200,00063564
1667920800,00063581
1667921400,00063587
1667922000,00063597
1667922600,00063611
1667923200,00063614
1667923800,00063616
1667924400,00063624
1667925000,00063638
1667925600,00063645
1667926200,00063648
1667926800,00063666
1667927400,00063675
1667928000,00063679
1667928600,00063681
1667929200,00063697
1667929800,00063706
1667930400,00063712
1667931000,00063727
1667931600,00063727
1667932200,00063730
1667932800,00063748
1667933400,00063758
1667934000,00063774
1667934600,00063781
1667935200,00063788
1667935800,00063806
1667936400,00063811
1667937000,00063816
1667937600,00063826
1667938200,00063838
1667938800,00063853
1667939400,00063854
1667940000,00063873
1667940600,00063873
1667941200,00063887
1667941800,00063888
1667942400,00063893
1667943000,00063898
1667943600,00063901
1667944200,00063911
1667944800,00063911
1667945400,00063924
1667946000,00063929
1667946600,00063937
1667947200,00063946
1667947800,00063963
1667948400,00063968
1667949000,00063974
1667949600,00063983
1667950200,00063992
1667950800,00064000
1667951400,00064014
1667952000,00064024
1667952600,00064028
1667953200,00064032
1667953800,00064040
1667954400,00064058
1667955000,00064061
1667955600,00064063
1667956200,00064076
1667956800,00064081
1667957400,00064081
1667958000,00064087
1667958600,00064104
1667959200,00064105
1667959800,00064110
1667960400,00064117
1667961000,00064118
1667961600,00064126
1667962200,00064135
1667962800,00064148
1667963400,00064167
1667964000,00064170
1667964600,00064172
1667965200,00064188
1667965800,00064207
1667966400,00064223
1667967000,00064226
1667967600,00064234
1667968200,00064237
1667968800,00064253
1667969400,00064269
1667970000,00064270
1667970600,00064271
1667971200,00064273
1667971800,00064285
1667972400,00064300
1667973000,00064319
1667973600,00064333
1667974200,00064340
1667974800,00064342
1667975400,00064354
1667976000,00064361
1667976600,00064373
1667977200,00064391
1667977800,00064404
1667978400,00064412
1667979000,00064423
1667979600,00064434
1667980200,00064436
1667980800,00064436
1667981400,00064451
1667982000,00064454
1667982600,00064464
1667983200,00064467
1667983800,00064477
1667984400,00064489
1667985000,00064493
1667985600,00064507
1667986200,00064525
1667986800,00064528
1667987400,00064540
1667988000,00064559
1667988600,00064559
1667989200,00064576
1667989800,00064585
1667990400,00064588
1667991000,00064589
1667991600,00064599
1667992200,00064608
1667992800,00064613
1667993400,00064629
1667994000,00064640
1667994600,00064658
1667995200,00064673
1667995800,00064676
1667996400,00064688
1667997000,00064705
1667997600,00064714
1667998200,00064720
1667998800,00064733
1667999400,00064749
1668000000,00064757
1668000600,00064771
1668001200,00064783
1668001800,00064787
1668002400,00064804
1668003000,00064816
1668003600,00064828
1668004200,00064841
1668004800,00064852
1668005400,00064867
1668006000,00064875
1668006600,00064885
1668007200,00064887
1668007800,00064895
1668008400,00064907
1668009000,00064922
1668009600,00064939
1668010200,00064951
1668010800,00064954
1668011400,00064966
1668012000,00064971
1668012600,00064988
1668013200,00064992
1668013800,00064995
1668014400,00065009
1668015000,00065014
1668015600,00065024
1668016200,00065038
1668016800,00065041
1668017400,00065043
1668018000,00065045
1668018600,00065056
1668019200,00065061
1668019800,00065075
1668020400,00065087
1668021000,00065090
1668021600,00065103
1668022200,00065108
1668022800,00065116
1668023400,00065116
1668024000,00065123
1668024600,00065128
1668025200,00065139
1668025800,00065158
1668026400,00065167
1668027000,00065171
1668027600,00065183
1668028200,00065189
1668028800,00065192
1668029400,00065193
1668030000,00065209
1668030600,00065227
1668031200,00065229
1668031800,00065233
1668032400,00065243
1668033000,00065262
1668033600,00065267
1668034200,00065270
1668034800,00065273
1668035400,00065287
1668036000,00065300
1668036600,00065309
1668037200,00065317
1668037800,00065332
1668038400,00065351
1668039000,00065364
1668039600,00065364
1668040200,00065365
1668040800,00065384
1668041400,00065400
1668042000,00065405
1668042600,00065408
1668043200,00065409
1668043800,00065423
1668044400,00065442
1668045000,00065450
1668045600,00065453
1668046200,00065463
1668046800,00065466
1668047400,00065467
1668048000,00065474
1668048600,00065477
1668049200,00065489
1668049800,00065498
1668050400,00065504
1668051000,00065505
1668051600,00065508
1668052200,00065510
1668052800,00065519
1668053400,00065536
1668054000,00065552
1668054600,00065558
1668055200,00065568
1668055800,00065586
1668056400,00065592
1668057000,00065601
1668057600,00065619
1668058200,00065628
1668058800,00065647
1668059400,00065652
1668060000,00065654
1668060600,00065672
1668061200,00065686
1668061800,00065703
1668062400,00065717
1668063000,00065719
1668063600,00065727
1668064200,00065741
1668064800,00065743
1668065400,00065754
1668066000,00065754
1668066600,00065764
1668067200,00065771
1668067800,00065778
1668068400,00065778
1668069000,00065785
1668069600,00065789
1668070200,00065799
1668070800,00065816
1668071400,00065828
1668072000,00065829
1668072600,00065835
1668073200,00065846
1668073800,00065857
1668074400,00065868
1668075000,00065883
1668075600,00065896
1668076200,00065911
1668076800,00065913
1668077400,00065919
1668078000,00065932
1668078600,00065950
1668079200,00065961
1668079800,00065975
1668080400,00065990
1668081000,00066007
1668081600,00066022
1668082200,00066028
1668082800,00066038
1668083400,00066045
1668084000,00066053
1668084600,00066071
1668085200,00066075
1668085800,00066075
1668086400,00066083
1668087000,00066087
1668087600,00066102
1668088200,00066105
1668088800,00066112
1668089400,00066124
1668090000,00066124
1668090600,00066142
1668091200,00066154
1668091800,00066173
1668092400,00066176
1668093000,00066183
1668093600,00066183
1668094200,00066184
1668094800,00066191
1668095400,00066205
1668096000,00066220
1668096600,00066229
1668097200,00066240
1668097800,00066246
1668098400,00066261
1668099000,00066262
1668099600,00066275
1668100200,00066284
1668100800,00066290
1668101400,00066292
1668102000,00066302
1668102600,00066303
1668103200,00066309
1668103800,00066326
1668104400,00066328
1668105000,00066335
1668105600,00066349
1668106200,00066360
1668106800,00066369
1668107400,00066386
1668108000,00066386
1668108600,00066396
1668109200,00066399
1668109800,00066409
1668110400,00066410
1668111000,00066426
1668111600,00066438
1668112200,00066450
1668112800,00066455
1668113400,00066466
1668114000,00066469
1668114600,00066472
1668115200,00066476
1668115800,00066490
1668116400,00066502
1668117000,00066514
1668117600,00066518
1668118200,00066525
1668118800,00066528
1668119400,00066528
1668120000,00066531
1668120600,00066548
1668121200,00066551
1668121800,00066557
1668122400,00066568
1668123000,00066580
1668123600,00066598
1668124200,00066613
1668124800,00066618
1668125400,00066633
1668126000,00066652
1668126600,00066657
1668127200,00066672
1668127800,00066681
1668128400,00066699
1668129000,00066708
1668129600,00066717
1668130200,00066721
1668130800,00066728
1668131400,00066737
1668132000,00066755
1668132600,00066764
1668133200,00066769
1668133800,00066785
1668134400,00066795
1668135000,00066807
1668135600,00066819
1668136200,00066831
1668136800,00066845
1668137400,00066848
1668138000,00066853
1668138600,00066859
1668139200,00066863
1668139800,00066875
1668140400,00066892
1668141000,00066892
1668141600,00066893
1668142200,00066905
1668142800,00066918
1668143400,00066922
1668144000,00066938
1668144600,00066943
1668145200,00066955
1668145800,00066973
1668146400,00066973
1668147000,00066985
1668147600,00066986
1668148200,00066986
1668148800,00067002
1668149400,00067021
1668150000,00067039
1668150600,00067040
1668151200,00067046
1668151800,00067059
1668152400,00067073
1668153000,00067088
1668153600,00067093
1668154200,00067104
1668154800,00067107
1668155400,00067125
1668156000,00067144
1668156600,00067145
1668157200,00067160
1668157800,00067167
1668158400,00067170
1668159000,00067184
1668159600,00067200
1668160200,00067206
1668160800,00067216
1668161400,00067217
1668162000,00067218
1668162600,00067228
1668163200,00067241
1668163800,00067245
1668164400,00067253
1668165000,00067259
1668165600,00067277
1668166200,00067294
1668166800,00067299
1668167400,00067316
1668168000,00067322
1668168600,00067336
1668169200,00067352
1668169800,00067354
1668170400,00067372
1668171000,00067377
1668171600,00067382
1668172200,00067396
1668172800,00067409
1668173400,00067422
1668174000,00067424
1668174600,00067442
1668175200,00067459
1668175800,00067466
1668176400,00067472
1668177000,00067475
1668177600,00067493
1668178200,00067497
1668178800,00067510
1668179400,00067513
1668180000,00067528
1668180600,00067546
1668181200,00067547
1668181800,00067552
1668182400,00067570
1668183000,00067579
1668183600,00067598
1668184200,00067607
1668184800,00067609
1668185400,00067625
1668186000,00067641
1668186600,00067659
1668187200,00067670
1668187800,00067679
1668188400,00067685
1668189000,00067704
1668189600,00067710
